contrato,estatus,mes,modalidad,origen_de_recursos,tipo_infraestructura,descripcion_obra,ubicacion,zona,presupuesto,ejercido_url,contratista,contratista_rfc
OPG-R33-EQP-AD-C08-099/14,En proceso de Firmas,Septiembre,ASIGNACION DIRECTA,APORTACION FEDERAL RAMO 33,Obras Varias Equipamiento,"MEJORAMIENTO DE VIVIENDA EN LA COL. SANTA ROSA Y VICENTE GUERRERO, TRABAJOS CONSISTENTES EN LA CONSTRUCCIÓN DE 5 CUARTOS PARA BAÑO,  5 CUARTOS  DORMITORIO, 2 CUARTOS  PARA COCINA, 15 PISOS FIRME, 10 TECHOS  FIRME, 10 MUROS FIRME Y MANTENIMIENTO DE 10 TECH","COMPRENDIDO EN EL POLÍGONO DE HDA. DE GUADALUPE, JUAN DE DIOS ROBLEDO, SAN INOCENCIO, GENOVEVA RIVAS GUILLEN, JUAN PABLO II, SAN PATRICIO, AV. DE LA CRUZ, MESA CENTRAL Y STA. LUCIA, EN LA COL. STA. ROSA Y VICENTE GUERRERO DE LA ZONA 4 OBLATOS",Zona 8: Varias Zonas,1512000.0,obraDetalle.php?id_obra=14EQPZ4099,Arq. Ricardo Peréz Mares,PEMR-670819-HZ3
OPG-R33-EQP-AD-C08-100/14,En proceso de Firmas,Septiembre,ASIGNACION DIRECTA,APORTACION FEDERAL RAMO 33,Obras Varias Equipamiento,"MEJORAMIENTO DE VIVIENDA EN LA COL. ECHEVERRIA 2da SECCIÓN, TRABAJOS CONSISTENTES EN LA CONSTRUCCIÓN DE 5 CUARTOS PARA BAÑO,  5 CUARTOS  DORMITORIO, 2 CUARTOS  PARA COCINA, 15 PISOS FIRME, 10 TECHOS  FIRME, 12 MUROS FIRME Y MANTENIMIENTO DE 10 TECHOS FIRM","COMPRENDIDO EN EL POLÍGONO DE LONGINOS CADENA, MA. C. BANCALARI, LUIS COVARRUBIAS Y RAFAEL LOZADA, EN LA COL. ECHEVERRIA DE LA ZONA 7 CRUZ DEL SUR.",Zona 7: Cruz del Sur,1550080.0,obraDetalle.php?id_obra=14EQPZ7100,"Construmova S.A.P.I., S.A. de C.V.",CON130531FB8
OPG-R33-EQP-AD-C08-101/14,En proceso de Firmas,Septiembre,ASIGNACION DIRECTA,APORTACION FEDERAL RAMO 33,Obras Varias Equipamiento,"MEJORAMIENTO DE VIVIENDA EN LAS COLONIAS BETHEL, VILLAS DE GUADALUPE Y HELIODORO HERNÁNDEZ LOZA 2da SECC., TRABAJOS CONSISTENTES EN LA CONSTRUCCIÓN DE 20 CUARTOS PARA BAÑO,  4 CUARTOS  DORMITORIO, 2 CUARTOS  PARA COCINA, 22 PISOS FIRME, 18 TECHOS  FIRME,","COMPRENDIDO EN EL POLÍGONO DE PERIFÉRICO MANUEL G. MORÍN, AV. MALECÓN, PATRIA, IGNACIO REVUELTAS, JOSÉ PANTOJA GÓMEZ, EGIPTO, HDA. LA CALERA Y MARÍA GPE. DE HDZ. LOZA, EN LAS COLONIAS BETHEL, VILLAS DE GPE. Y HELIODORO HDZ. LOZA 2da SECC. DE LA ZONA 4 OBL",Zona 8: Varias Zonas,2263800.0,obraDetalle.php?id_obra=14EQPz4101,"Joga Infraestructura Co, S.A. de C.V.",JIN1307221K3
OPG-R33-EQP-AD-C08-102/14,En proceso de Firmas,Septiembre,ASIGNACION DIRECTA,APORTACION FEDERAL RAMO 33,Obras Varias Equipamiento,"MEJORAMIENTO DE VIVIENDA EN LAS COLONIAS BALCONES DE OBLATOS 1ra Y 2da SECCIÓN, TRABAJOS CONSISTENTES EN LA CONSTRUCCIÓN DE 18 CUARTOS PARA BAÑO,  4 CUARTOS  DORMITORIO, 2 CUARTOS  PARA COCINA, 25 PISOS FIRME, 15 TECHOS  FIRME, 12 MUROS FIRME Y MANTENIMIE","COMPRENDIDO EN EL POLÍGONO DE HDA. DE TALA, HDA DE CEDROS, HDA. ACATENANGO, RANCHO GRANDE, OJO DE AGUA, JOSÉ MA. IGLESIAS, ARTESANOS, SAN PEDRO, PLUTARCO ELÍAS CALLES, CIRCUNVALACIÓN OBLATOS, HDA. MEDOCINA, HDA LA PIEDRA Y HDA. EL LENCERO, EN LAS COLONIAS",Zona 8: Varias Zonas,1959000.0,obraDetalle.php?id_obra=14EQPZ4102,Constructora Apantli S.A. de C.V.,CAP9906078U0
OPG-R33-EQP-AD-C08-103/14,En proceso de Firmas,Septiembre,ASIGNACION DIRECTA,APORTACION FEDERAL RAMO 33,Obras Varias Equipamiento,"MEJORAMIENTO DE VIVIENDA EN LAS COLONIAS LOMA LINDA Y LOMAS DEL PEDREGAL, TRABAJOS CONSISTENTES EN LA CONSTRUCCIÓN DE 5 CUARTOS PARA BAÑO,  4 CUARTOS  DORMITORIO, 2 CUARTOS  PARA COCINA, 15 PISOS FIRME, 15 TECHOS  FIRME, 10 MUROS FIRME Y MANTENIMIENTO DE","COMPRENDIDO EN EL POLÍGONO DE JESÚS REYES HEROLES, AGUA DULCE, AGUA BLANCA, OJO DE AGUA, AGUA DEL RIO, AGUA FRÍA, MEZQUITERA, ELISEO GRANJA, FRANCISCO VILLA Y DIEGO MONTENEGRO, EN LAS COLONIAS LOMA LINDA Y LOMAS DEL PEDREGAL, DE LA ZONA 7 CRUZ DEL SUR.",Zona 8: Varias Zonas,1573600.0,obraDetalle.php?id_obra=14EQPZ7103,Grupo Constructor de la Región S.A. de C.V.,GCR030911B99
OPG-R33-EQP-AD-C08-104/14,En proceso de Firmas,Septiembre,ASIGNACION DIRECTA,APORTACION FEDERAL RAMO 33,Obras Varias Equipamiento,"MEJORAMIENTO DE VIVIENDA EN LAS COLONIAS LOMAS DEL PARAISO 3ra Y 5ta SECCIÓN, TRABAJOS CONSISTENTES EN LA CONSTRUCCIÓN DE 15 CUARTOS PARA BAÑO,  4 CUARTOS  DORMITORIO, 2 CUARTOS  PARA COCINA, 20 PISOS FIRME, 15 TECHOS  FIRME, 15 MUROS FIRME Y MANTENIMIENT","COMPRENDIDO EN EL POLÍGONO DE TRES VÍRGENES, VOLCÁN NIEBLA, ARBOLEDA, LUIS LARA, PÁNFILO NATERA, JOSÉ MA. LETANA, MA. LUISA MARTÍNEZ, JOSÉ MA. LANZAGORTA, JESÚS AMAVISCA, MANUEL I. SOLÍS Y MANUEL STA. MARÍA, EN LAS COLONIAS LOMAS DEL PARAISO 3ra Y 5ta SEC",Zona 8: Varias Zonas,2458500.0,obraDetalle.php?id_obra=14EQPZ3104,Tasum Soluciones en Construcción S.A. de C.V.,TSC100210E48
OPG-R33-EQP-AD-C08-105/14,En proceso de Firmas,Septiembre,ASIGNACION DIRECTA,APORTACION FEDERAL RAMO 33,Obras Varias Equipamiento,"MEJORAMIENTO DE VIVIENDA EN LAS COLONIAS RANCHO NUEVO 1ra Y 2da SECCIÓN Y NUEVO SUR, TRABAJOS CONSISTENTES EN LA CONSTRUCCIÓN DE 20 CUARTOS PARA BAÑO,  4 CUARTOS  DORMITORIO, 2 CUARTOS  PARA COCINA, 20 PISOS FIRME, 15 TECHOS  FIRME, 10 MUROS FIRME Y MANTE","COMPRENDIDO EN EL POLÍGONO DE PERIFERICO MANUEL G. MORÍN, AGUSTÍN ALCERRECA, SOTO Y GAMA, EUTIMIO PINZÓN, GUADALUPE ZUNO, JOSE MA. MONTENEGRO, (LIMITES DE PREDIO) CARLOS PACHECO, ÁNGEL MARTÍNEZ, JOSÉ MA. MONTENEGRO Y CANAL NORMALISTAS, EN LAS COLONIAS RAN",Zona 8: Varias Zonas,2310000.0,obraDetalle.php?id_obra=14EQPZ3105,Ing. Juan de Dios de la Torre Tosca,TOTJ501215MI7
OPG-R33-EQP-AD-C08-106/14,En proceso de Firmas,Septiembre,ASIGNACION DIRECTA,APORTACION FEDERAL RAMO 33,Obras Varias Equipamiento,"MEJORAMIENTO DE VIVIENDA EN LA COL. GOMEZ FARIAS, TRABAJOS CONSISTENTES EN LA CONSTRUCCIÓN DE 5 CUARTOS PARA BAÑO,  4 CUARTOS  DORMITORIO, 2 CUARTOS  PARA COCINA, 15 PISOS FIRME, 15 TECHOS  FIRME, 10 MUROS FIRME Y MANTENIMIENTO DE 10 TECHOS FIRME Y 10 MUR","COMPRENDIDO EN EL POLÍGONO DE LUIS COVARRUBIAS, AGUSTÍN FERNÁNDEZ, BENIGNO LÓPEZ Y EDMUNDO GÁMEZ OROZCO, EN LA COL. GOMEZ FARIAS DE LA ZONA 7 CRUZ DEL SUR.",Zona 7: Cruz del Sur,1573200.0,obraDetalle.php?id_obra=14EQPZ7106,Neoingenieria S.A. de C.V.,NEO080722M53
OPG-R33-EQP-AD-C08-107/14,En proceso de Firmas,Septiembre,ASIGNACION DIRECTA,APORTACION FEDERAL RAMO 33,Obras Varias Equipamiento,"MEJORAMIENTO DE VIVIENDA EN LAS COLONIAS TETLAN 1rA Y 2da SECCIÓN, POBLADO DE TETLÁN Y OBELISCOS, TRABAJOS CONSISTENTES EN LA CONSTRUCCIÓN DE 5 CUARTOS PARA BAÑO,  3 CUARTOS  DORMITORIO, 2 CUARTOS  PARA COCINA, 15 PISOS FIRME, 15 TECHOS  FIRME, 10 MUROS F","COMPRENDIDO EN EL POLÍGONO DE LÍMITE CON PARQUE SOLIDARIDAD Y MUNICIPIO DE TONALÁ, LEONOR PINTADO, ADRIÁN PUGA, MERCEDES CELIS, ANTONIO AYALA RÍOS, RAMÓN CORONA, GÓMEZ DE MENDIOLA, ELEUTERIO GONZÁLEZ, JOSEFA ORTIZ DE DOMÍNGUEZ Y MALECÓN, EN LAS COLONIAS T",Zona 8: Varias Zonas,1523200.0,obraDetalle.php?id_obra=14EQPZ6107,"Terracerias y Edificaciones de Jalisco, S.A. de C.V.",TEJ100825MTA
OPG-R33-PAV-AD-C08-108/14,En proceso de Firmas,Septiembre,ASIGNACION DIRECTA,APORTACION FEDERAL RAMO 33,Bacheo y Pavimentos,"PAVIMENTO CON CONCRETO HIDRÁULICO, INCLUYE SUSTITUCIÓN DE RED HIDROSANITARIA, CAMBIO DE TOMAS Y DESCARGAS DOMICILIARIAS, SUSTITUCIÓN DE BANQUETA Y BALIZAMIENTO.","DIAZ MIRON ENTRE CALLE 12 DE OCTUBRE Y GIGANTES, EN LA COL. MEDRANO DE LA ZONA 5 OLIMPICA.",Zona 5: Olímpica,1774661.4,obraDetalle.php?id_obra=14PAVZ5108,"Terracerias y Pavimentos G&A;, S.A. de C.V.",TPG090928SB9
OPG-R33-EQP-CI-C08-110/14,En proceso de Firmas,Septiembre,"CONCURSO INVITACION                    



Invitaciones",APORTACION FEDERAL RAMO 33,Centros de Desarrollo Comunitario,"CONSTRUCCIÓN DE COMEDOR COMUNITARIO ""COL. FERROCARRIL"", TRABAJOS CONSISTENTES EN CIMENTACIÓN, PISOS, ESTRUCTURA, INSTALACIONES ELÉCTRICAS, HIDROSANITARIAS, GAS, ACABADOS, HERRERIA Y PINTURA","CALLE 10 ENTRE LA CALLE 7 Y LA CALLE 9, EN LA COL. FERROCARRIL DE LA ZONA 7 CRUZ DEL SUR.",Zona 7: Cruz del Sur,3097005.11,obraDetalle.php?id_obra=14EQP07110,SCP Ingenieria S.A. de C.V.,SIN080122GK8
OPG-R33-PAV-CI-C08-111/14,En proceso de Firmas,Septiembre,"CONCURSO INVITACION                    



Invitaciones",APORTACION FEDERAL RAMO 33,Alcantarillado y Pavimentación,"PAVIMENTO CON CONCRETO HIDRÁULICO, INCLUYE SUSTITUCIÓN DE RED HIDROSANITARIA, CAMBIO DE TOMAS Y DESCARGAS DOMICILIARIAS, SUSTITUCIÓN DE BANQUETA Y BALIZAMIENTO","DIAZ MIRON ENTRE MEDRANO Y ALDAMA, EN LA COL. MEDRANO DE LA ZONA 5 OLIMPICA.",Zona 5: Olímpica,3224312.83,obraDetalle.php?id_obra=14PAV05111,Edificaciones Miller S. de RL. de C.V.,MIN060922GG2
OPG-R33-PAV-CI-C08-112/14,En proceso de Firmas,Septiembre,"CONCURSO INVITACION                    



Invitaciones",APORTACION FEDERAL RAMO 33,Alcantarillado y Pavimentación,"PAVIMENTO CON CONCRETO HIDRÁULICO, INCLUYE SUSTITUCIÓN DE RED HIDROSANITARIA, CAMBIO DE TOMAS Y DESCARGAS DOMICILIARIAS, SUSTITUCIÓN DE BANQUETA Y BALIZAMIENTO","DIAZ MIRON ENTRE ALDAMA Y 12 DE OCTUBRE, EN LA COL. MEDRANO DE LA ZONA 5 OLIMPICA.",Zona 5: Olímpica,2734511.66,obraDetalle.php?id_obra=14PAV05112,"Consorcio Iconstructora, S.A. de C.V.",CIC121227RSA
OPG-R33-PAV-AD-C08-113/14,En proceso de Firmas,Septiembre,ASIGNACION DIRECTA,APORTACION FEDERAL RAMO 33,Alcantarillado y Pavimentación,"PAVIMENTO CON CONCRETO HIDRÁULICO, INCLUYE SUSTITUCIÓN DE RED HIDROSANITARIA, CAMBIO DE TOMAS Y DESCARGAS DOMICILIARIAS, SUSTITUCIÓN DE BANQUETA Y BALIZAMIENTO","AGUA DULCE ENTRE AGUA BLANCA Y JESUS REYES HEROLES, EN LA COL. LOMA LINDA Y BALDIOS DE LA ZONA 7 CRUZ DEL SUR.",Zona 7: Cruz del Sur,4434358.61,obraDetalle.php?id_obra=14PAV07113,"Ingenieria y Proyectos MDM, S.A. de C.V.",IPM1107056C7
OPG-OD-EQP-AD-C01-016/14,En proceso de Firmas,Agosto,ASIGNACION DIRECTA,MUNICIPAL,Obras Varias Construcción,OBRAS COMPLEMENTARIAS PARA LA CONSTRUCCION Y REHABILITACION DEL CUARTEL DE POLICIA ZONA 6 TETLAN.,"PABLO VALDEZ Y GAZA, EN LA COL. LIBERTADOR MIGUEL HIDALGO DE LA ZONA 6 TETLAN.",Zona 6: Tetlán,807122.78,obraDetalle.php?id_obra=14EQPZ6016,Ghum S.A. de C.V.,GHU090120SH7
OPG-OD-EYP-AD-C06-042/14,En proceso de Firmas,Agosto,ASIGNACION DIRECTA,MUNICIPAL,Estudios y Proyectos ( Trabajo ),"LEVANTAMIENTO Y DIAGNOSTICO DE LA FINCA, UBICADA EN HUMBOLT NO. 86 Y 88 EN UN AREA DE 1,000 M2 APROX.","HUMBOLT NO. 86 Y 88 ENTRE INDEPENDENCIA Y AV. HIDALGO, EN LA ZONA 1 CENTRO.",Zona 1: Centro,71920.0,obraDetalle.php?id_obra=14EYPZ1042,Prisma Ingenieria S.A. de C.V.,PIN8802084UA
OPG-R33-EQP-AD-C08-097/14,En proceso de Firmas,Agosto,ASIGNACION DIRECTA,APORTACION FEDERAL RAMO 33,Vivienda,"MEJORAMIENTO DE VIVIENDA EN LA COL. HELIODORO HERNANDEZ LOZA 1RA SECCION, TRABAJOS CONSISTENTES EN LA CONSTRUCCION DE 20 CUARTOS PARA BAÑO, 10 CUARTOS DORMITORIO, 5 CUARTOS PARA COCINA, 25 PISOS FIRME, 12 TECHOS FIRME, 15 MUROS FIRME Y MANTENIMIENTO DE 15","COMPRENDIDO EN EL POLIGONO DE HDA. LA CALERA, EGIPTO, ESTEBAN CORONADO Y MARIA GPE. DE HDZ. LOZA, EN LA COL. HELIODORO HDZ. LOZA 1RA SECC. DE LA ZONA 4 OBLATOS.",Zona 4: Oblatos,3155800.0,obraDetalle.php?id_obra=14EQPZ4097,Constructora Kirling S.A. de C.V.,CKI110316876
OPG-OD-EQP-AD-C09-129/14,En proceso de Firmas,Agosto,ASIGNACION DIRECTA,MUNICIPAL,Obras Varias Equipamiento,"OBRAS COMPLEMENTARIAS PARA LA PAVIMENTACIÓN CON CONCRETO HIDRAULICO, SUSTITUCION DE LINEAS HIDROSANITARIA, TOMAS DOMICILIARIAS Y BANQUETAS.","BELISARIO DOMINGUEZ ENTRE AMISTAD Y EL INGRESO DE LA BARRANCA DE HUENTITAN, EN LA ZONA 4 OBLATOS.",Zona 3: Huentitán,4152386.07,obraDetalle.php?id_obra=14EQPZ4129,"Flota Constructora, S.A. de C.V.",FCO840430S11
OPG-OD-EQP-AD-E01-165/14,En proceso de Firmas,Agosto,ASIGNACION DIRECTA,MUNICIPAL,Obras Varias Equipamiento,OBRAS COMPLEMENTARIAS PARA LA CONSTRUCCION DEL  PARQUE COLINAS DE HUENTITAN,"SAN IGNACIO S/N ESQ. RAFAEL CABRERA, EN LA COL. COLINAS DE HUENTITAN DE LA ZONA 3 HUENTITAN",Zona 3: Huentitán,204035.83,obraDetalle.php?id_obra=14EQPZ3165,Urbanizaciones Sophia S.A. de C.V.,USO0807073I5
OPG-OD-EQP-AD-E01-168/14,En proceso de Firmas,Agosto,ASIGNACION DIRECTA,MUNICIPAL,Obras Varias Equipamiento,"OBRAS COMPLEMENTARIAS PARA LA REHABILITACIÓN DE UNIDAD DEPORTIVA No.62 ""HORACIO GAYTAN SERRANO""","MANUEL ROMERO DE TERREROS No.2745 CRUZA BERNAL DÍAZ, EN LA COL. JARDINES DE LA PAZ DE LA ZONA 6 TETLAN",Zona 6: Tetlán,47238.47,obraDetalle.php?id_obra=14EQPZ6168,Dakace Constructora S.A. de C.V.,DCO040625I57
OPG-OD-EQP-AD-C12-180/14,En proceso de Firmas,Agosto,ASIGNACION DIRECTA,MUNICIPAL,Obras Varias Equipamiento,"TERMINAL DE TRANSPORTE PUBLICO, PARADERO ""BELISARIO DOMINGUEZ""","BELISARIO DOMINGUEZ Y ARCEDIANO EN EL INGRESO DE LA BARRANCA DE HUENTITAN, EN LA ZONA 4 OBLATOS.",Zona 3: Huentitán,1544336.97,obraDetalle.php?id_obra=14EQPZ4180,"Flota Constructora, S.A. de C.V.",FCO840430S11
OPG-OD-CON-AD-C12-182/14,En proceso de Firmas,Agosto,ASIGNACION DIRECTA,MUNICIPAL,Riesgos ( Contingencias ),TRABAJOS EMERGENTES EN TERRENOS DE MIRAVALLE POR INCENDIO,"AV. ARTES PLASTICAS Y ANTONIO CASTRO, EN LA COL. 1ro DE MAYO DE LA ZONA 7 CRUZ DEL SUR",Zona 7: Cruz del Sur,600000.0,obraDetalle.php?id_obra=14CONZ7182,"Flota Constructora, S.A. de C.V.",FCO840430S11
OPG-OD-EQP-AD-C01-015/14,En proceso de Firmas,Julio,ASIGNACION DIRECTA,MUNICIPAL,Seguridad Publica,"COMPLEMENTO PARA LA BARDA PERIMETRAL, EL HANGAR, EN EL CUARTO DE MAQUINAS, EL PORTON DE INGRESO, LA CANCELERIA DE ALUMINIO, LAS AULAS, LOS DORMITORIOS, JARDINERIA, AREAS VERDES, STAND DE TIRO, PISTA DE PRACTICA, HELIPUERTO, ESTACIONAMIENTO Y OFICINA ANTI-","RIO TIZAPAN Y RIO ZAPOTLAN, EN LA COL. ATLAS DE LA ZONA 5 OLIMPICA.",Zona 5: Olímpica,2290205.23,obraDetalle.php?id_obra=14EQPZ5015,Geminis Internacional Constructora S.A. de C.V.,GIC810323RA6
OPG-OD-EQP-AD-C06-043/14,En proceso de Firmas,Julio,ASIGNACION DIRECTA,MUNICIPAL,Escuelas,"CONCEPTUALIZACION DE MUROS EN ANDADOR DE LA SECUNDARIA MIXTA No. 35 ""RICARDO FLORES MAGON"".","AV. SOR JUANA INES DE LA CRUZ Y JOSE AGUSTIN ESCUDERO, EN COL. EL ZALATE DE LA ZONA 4 OBLATOS.",Zona 4: Oblatos,26463.5,obraDetalle.php?id_obra=14EQPZ4043,Construcciones Anayari S.A. de C.V.,CAN030528ME0
OPG-OD-CON-AD-C06-045/14,En proceso de Firmas,Julio,ASIGNACION DIRECTA,MUNICIPAL,Riesgos ( Contingencias ),A) APUNTALAMIENTO (REFORZADO) DE TRABES PARA EVENTO DEL 31 AL 05 FEB/2014. B) APUNTALAMIENTO (REFORZADO) DE TRABES PARA EVENTO DEL 10 AL 17 FEB/2014. C) APUNTALAMIENTO (LIGERO) DE TRABES PARA EVENTO DEL 18 AL 24 FEB/2014. D) APUNTALAMIENTO (REFORZADO) DE,"EN EL ESTACIONAMIENTO DE LA PLAZA LIBERACION PRIMER CUADRO DEL CENTRO HISTORICO DE LA CIUDAD, DE LA ZONA 1 CENTRO. EN LA EXPLANADA DEL HOSPICIO CABAÑAS PRIMER CUADRO DEL CENTRO HISTORICO DE LA CIUDAD, DE LA ZONA 1 CENTRO.",Zona 1: Centro,1067418.31,obraDetalle.php?id_obra=14CONZ1045,Constructora TGV S.A. de C.V.,CTG070803966
OPG-OD-CON-AD-C06-046/14,En proceso de Firmas,Julio,ASIGNACION DIRECTA,MUNICIPAL,Riesgos ( Contingencias ),APUNTALAMIENTO DE LA CASA BAEZA ALZAGA.,"BAEZA ALZAGA E INDEPENDENCIA , EN LA ZONA 1 CENTRO.",Zona 1: Centro,287711.83,obraDetalle.php?id_obra=14CONZ1046B,"Laga Ingenieria y Construcciones Avanzadas, S.A. de C.V.",LIC080721UY8
OPG-CONACULTA-SUP-AD-C06-047/14,En proceso de Firmas,Julio,ASIGNACION DIRECTA,FEDERAL,Conaculta,"CONSULTORIA Y ASESORIA DE LA RESTAURACION DE LA ""CASA REFORMA"".","REFORMA NUMEROS 363, 367, 369 Y 373, EN EL CENTRO HISTORICO DE LA ZONA 1 CENTRO.",Zona 1: Centro,160000.0,obraDetalle.php?id_obra=14SUPZ1047,Arq. Alejandro Canales Daroca,CADA580612S73
OPG-CONACULTA-SUP-AD-C06-048/14,En proceso de Firmas,Julio,ASIGNACION DIRECTA,FEDERAL,Conaculta,"CONSULTORIA PARA LAS OBRAS DE RESTAURACION EN EL ""PANTEON BELEN"".","CALLE BELEN 648, ENTRE HOSPITAL Y JESUS GARCIA, EN LA COL. ALCALDE BARRANQUITAS DE LA ZONA 1 CENTRO.",Zona 1: Centro,99000.0,obraDetalle.php?id_obra=14Z1SUP048,Arq. Liza Nohemi Tapia Garcia,TAGL661207PG0
OPG-COPLAUR-EYP-AD-C06-049/14,En proceso de Firmas,Julio,ASIGNACION DIRECTA,MUNICIPAL,Estudios y Proyectos ( Trabajo ),"GESTIÓN SOCIAL Y PARTICIPACIÓN CIUDADANA PARA LA REVISIÓN DE LOS PLANES PARCIALES DE DESARROLLO URBANO DEL MUNICIPIO DE GUADALAJARA, EN BASE AL DISEÑO, PLANEACIÓN, GESTIÓN, IMPARTICIÓN Y SISTEMATIZACIÓN DE FOROS DE OPINIÓN Y CONSULTA PUBLICA, PRESENCIALES",MUNICIPIO DE GUADALAJARA.,Zona 8: Varias Zonas,2030000.0,obraDetalle.php?id_obra=14EYPZ1049,"Hilfe Consultores, S.C.",HCO990504AN0
OPG-COPLAUR-EYP-AD-C06-050/14,En proceso de Firmas,Julio,ASIGNACION DIRECTA,MUNICIPAL,Estudios y Proyectos ( Trabajo ),"LOGÍSTICA DE COORDINACIÓN INTEGRAL Y DIAGNÓSTICOS QUE INCLUYEN: LA MOTIVACIÓN, LAS BASES JURÍDICAS, EL MARCO DE PLANEACIÓN, LA DELIMITACIÓN DEL ÁREA DE ESTUDIO Y APLICACIÓN DEL MEDIO SOCIAL, DEL MEDIO FÍSICO NATURAL, DEL MEDIO FÍSICO TRANSFORMADO Y LA SÍN",MUNICIPIO DE GUADALAJARA.,Zona 8: Varias Zonas,2491680.0,obraDetalle.php?id_obra=14EYPZ1050,Arq. Roberto de Jesús García Martín,GAMR610508S13
OPG-COPLAUR-EYP-AD-C06-051/14,En proceso de Firmas,Julio,ASIGNACION DIRECTA,MUNICIPAL,Estudios y Proyectos ( Trabajo ),RECOPILACIÓN DE INFORMACIÓN E INTEGRACIÓN DE BASES CARTOGRÁFICAS (VECTORIAL Y TABULAR). INTEGRACIÓN DE INFORMACIÓN DE LOS DIAGNÓSTICOS DE PLANES PARCIALES EN FORMATOS DE GIS. INTEGRACIÓN DE INFORMACIÓN DE LAS ESTRATEGIAS DE PLANES PARCIALES EN FORMATOS DE,MUNICIPIO DE GUADALAJARA.,Zona 8: Varias Zonas,1550000.0,obraDetalle.php?id_obra=14EYPZ1051,Comuna Ingenieria S.A. de C.V.,CIN990113N43
OPG-OD-EQP-AD-C06-052/14,En proceso de Firmas,Julio,ASIGNACION DIRECTA,MUNICIPAL,Mercados,CONSTRUCCION DE MURO PERIMETRAL PARA EL SOTANO - CIMENTACION DEL MERCADO CORONA.,AV. HIDALGO ESQ. ZARAGOZA EN EL CENTRO HISTORICO DE LA CIUDAD DE LA ZONA 1 CENTRO.,Zona 1: Centro,20525003.46,obraDetalle.php?id_obra=14EQPZ1052,Edificación Industrial y Servicios S.A. de C.V.,EIS010226RE6
OPG-R33-PAV-CI-C06-053/14,En proceso de Firmas,Julio,"CONCURSO INVITACION                    



Invitaciones",APORTACION FEDERAL RAMO 33,Alcantarillado y Pavimentación,"PAVIMENTO CON CONCRETO HIDRÁULICO, INCLUYE SUSTITUCIÓN DE RED HIDROSANITARIA, CAMBIO DE TOMAS Y DESCARGAS DOMICILIARIAS, SUSTITUCIÓN DE BANQUETA Y BALIZAMIENTO.","BETHSUR ENTRE SIRIA Y SIDÓN , EN LA COL. VILLAS DE GUADALUPE DE LA ZONA 4 OBLATOS",Zona 4: Oblatos,4149154.38,obraDetalle.php?id_obra=14PAVZ04053,"Obra Nueva, S.A. de C.V.",ONU0107096B4
OPG-R33-PAV-CI-C06-054/14,En proceso de Firmas,Julio,"CONCURSO INVITACION                    



Invitaciones",APORTACION FEDERAL RAMO 33,Alcantarillado y Pavimentación,"PAVIMENTO CON CONCRETO HIDRÁULICO, INCLUYE SUSTITUCIÓN DE RED HIDROSANITARIA, CAMBIO DE TOMAS Y DESCARGAS DOMICILIARIAS, SUSTITUCIÓN DE BANQUETA Y BALIZAMIENTO","MARÍA REYES ENTRE LUIS M. FREGOSO Y AV. MALECÓN, EN LA COL. TETLÁN DE LA ZONA 6 TETLÁN.",Zona 6: Tetlán,4594799.28,obraDetalle.php?id_obra=14PAVZ06054,"Constructora Flores Fajardo S.A, de C.V.",CFF891214D2A
OPG-CEI-PAV-CI-C06-055/14,En proceso de Firmas,Julio,"CONCURSO INVITACION                    



Invitaciones",FEDERAL,Asfaltos,RENOVACIÓN DE PAVIMENTO ASFÁLTICO,"JUAN ÁLVAREZ ENTRE LA CALZ. INDEPENDENCIA Y AV. ALCALDE EN LA COL. EL RETIRO DE LA ZONA 1 CENTRO.
JUAN ÁLVAREZ ENTRE SANTA MÓNICA Y GONZÁLEZ ORTEGA, EN LA COL. EL RETIRO DE LA ZONA 1 CENTRO. JUAN ALVAREZ ENTRE PEDRO LOZA Y SANTA MONICA, EN LA COL. CENTRO",Zona 1: Centro,3964740.75,obraDetalle.php?id_obra=14PAVZ01055,Cadaco Construcciones S.A. de C.V.,CCO070612CT2
OPG-SUBSEMUN-EQP-AD-C07-056/14,En proceso de Firmas,Julio,ASIGNACION DIRECTA,FEDERAL,Seguridad Publica,CONSTRUCCION DE MODULO DE SEGURIDAD GAMA.,"AV. ALEMANIA Y NORUEGA, EN LA COL. LA MODERNA EN LA ZONA 1 CENTRO.",Zona 1: Centro,5500000.0,obraDetalle.php?id_obra=14EQPZ1056,Desarrollos Casavi S.A. de C.V.,DCA110131TY7
OPG-SUBSEMUN-EQP-AD-C07-057/14,En proceso de Firmas,Julio,ASIGNACION DIRECTA,FEDERAL,Obras Varias Equipamiento,COMPLEMENTO AL EQUIPAMIENTO DEL STAND DE TIRO.,"RIO TIZAPAN Y RIO ZAPOTLAN, EN LA COL. ATLAS DE LA ZONA 5.",Zona 5: Olímpica,7000000.0,obraDetalle.php?id_obra=14EQPZ5057,Construcciones y Proyectos SAG S.A. de C.V.,CPS101110QB0
