contrato,estatus,mes,modalidad,origen_de_recursos,tipo_infraestructura,descripcion_obra,ubicacion,zona,presupuesto,ejercido_url,contratista,contratista_rfc
OPG-OD-EQP-CI-C08-128/10,En proceso de Firmas,Agosto,CONCURSO INVITACION,MUNICIPAL,Obras Varias Equipamiento,"SUMINISTRO Y COLOCACIÓN DE PLACAS DE NOMENCLATURA EN LAS ZONAS 3 HUENTITÁN, 5 OLÍMPICA, 6 TETLÁN Y 7 CRUZ DEL SUR.","EN LA COLONIA JARDINES DE SANTA ISABEL Y RICARDO FLORES MAGON DE LA ZONA 3 HUENTITAN, EN LA COLONIA OBRERA Y RINCONADA SAN ANDRES DE LA ZONA 5 OLIMPICA, EN LA COLONIA LA CAMPESINA Y LOMAS DEL GALLO EN LA ZONA 6 TETLAN, EN LA COLONIA ECHEVERRIA Y LOMAS DE",Zona 8: Varias Zonas,2496755.05,obraDetalle.php?id_obra=10EQPZ30128,"Comercializadora Metropolitana de Jalisco, S.A. de C.V.",CMJ 090310-4W2
OPG-OD-EQP-CI-C08-134/10,En proceso de Firmas,Agosto,CONCURSO INVITACION,MUNICIPAL,Obras Varias Rehabilitación,"REHABILITACIÓN DE JARDÍN JALISCO (EQUIPAMIENTO), TRABAJOS CONSISTENTES EN REHABILITACIÓN DE PISOS, MOBILIARIO URBANO Y JUEGOS INFANTILES.","MONTE ACONCAGUA ENTRE SIERRA NEVADA Y MONTE PARNASO, EN LA COL. INDEPENDENCIA DE LA ZONA 1 CENTRO.",Zona 1: Centro,2638468.16,obraDetalle.php?id_obra=10EQPZ10134,Romsa de Occidente S.A. de C.V.,ROC100310IZ5
OPG-OD-EQP-CI-C08-136/10,En proceso de Firmas,Agosto,CONCURSO INVITACION,MUNICIPAL,Obras Varias Equipamiento,SUMINISTRO Y COLOCACIÓN DE NOMENCLATURA EN LAS ZONAS 4 OBLATOS Y 7 CRUZ DEL SUR.,"EN LA COLONIA AARON JOAQUIN, BETHEL, HELIODORO HERNANDEZ LOZA Y JARDINES DE LA BARRANCA DE LA ZONA 4 OBLATOS, EN LA COLONIA MIRAVALLE DE LA ZONA 7 CRUZ DEL SUR.",Zona 8: Varias Zonas,2490339.75,obraDetalle.php?id_obra=10EQPZ40136,"Comercializadora Metropolitana de Jalisco, S.A. de C.V.",CMJ 090310-4W2
OPG-OD-EQP-AD-C08-143/10,En proceso de Firmas,Agosto,ASIGNACION DIRECTA,MUNICIPAL,Obras Varias Rehabilitación,"REHABILITACION DE ESQUINAS EN LA COL. GENERAL REAL, ELABORANDO RAMPAS PARA MINUSVALIDOS",COL. GENERAL REAL DE LA ZONA 1 CENTRO,Zona 1: Centro,226673.12,obraDetalle.php?id_obra=10EQPZ1,Alfra Ingenieros S.A. de C.V.,AIN921130L47
OPG-R33-PAV-CI-C08-149/10,En proceso de Firmas,Agosto,CONCURSO INVITACION,APORTACION FEDERAL RAMO 33,Pavimentos,PAVIMENTACIÓN CON CONCRETO HIDRÁULICO Y REHABILITACION DE BANQUETAS.,"JUAN ALEGRÍAENTRE 1ro.  DE OCTUBRE Y ANA MARÍA GALLAGA, EN LA COL. LOS COLORINES DE LA ZONA 7 CRUZ DEL SUR.",Zona 7: Cruz del Sur,2468618.88,obraDetalle.php?id_obra=10PAVZ70149,Constructora Dominicana de México S.A. de C.V.,CDM091127KM6
OPG-REP-EQP-CI-C08-150/10,En proceso de Firmas,Agosto,CONCURSO INVITACION,TRIPARTITA,Parques,14039EMF002 RESCATE DE ESPACIOS PÚBLICOS: PARQUE NIÑO ARTILLERO.,"AQUILES SERDÁN S/N ENTRE ÁLVARO OBREGÓN Y GIGANTES, EN LA COL. GENERAL REAL DE LA ZONA 5 OLÍMPICA.",Zona 5: Olímpica,2296828.85,obraDetalle.php?id_obra=10EQPZ50150,Constructora Martin River S.A. de C.V.,CMR0503041G9
OPG-REP-EQP-CI-C08-151/10,En proceso de Firmas,Agosto,CONCURSO INVITACION,TRIPARTITA,Parques,14039EMF001 RESCATE DE ESPACIOS PÚBLICOS: PARQUE RECREATIVO MIRAVALLE.,"GOBERNADOR LUIS G. CURIEL S/N Y AV. ARTES PLÁSTICAS, EN LA COL. U. H. JOSÉ CLEMENTE OROZCO DE LA ZONA 7 CRUZ DEL SUR.",Zona 7: Cruz del Sur,3134259.89,obraDetalle.php?id_obra=10EQPZ70151,Ruaterra S.A. de C.V.,RUA041212F59
OPG-HAB-EQP-CI-C08-154/10,En proceso de Firmas,Agosto,CONCURSO INVITACION,TRIPARTITA,Habitat,140391ME008 CONSTRUCCIÓN DE BANQUETAS EN EL POLÍGONO 314002,"COMPRENDE LAS COLONIAS VILLAS DE GUADALUPE, EL BETHEL, HELIODÓRO HERNÁNDEZ LOZA Y LOMAS DE OBLATOS DE LA ZONA 4 OBLATOS.",Zona 8: Varias Zonas,1462451.35,obraDetalle.php?id_obra=10EQPZ40154,Ruaterra S.A. de C.V.,RUA041212F59
OPG-HAB-EQP-CI-C08-155/10,En proceso de Firmas,Agosto,CONCURSO INVITACION,TRIPARTITA,Jardines,140391ME005 CONSTRUCCIÓN DE JARDÍN VECINAL,"HACIENDA DE CEDROS CASI ESQ. RANCHO GRANDE, EN LA COL. BALCONES DE OBLATOS DE LA ZONA 4 OBLATOS.",Zona 4: Oblatos,930689.85,obraDetalle.php?id_obra=10EQPZ40155,Urbanizadora 2000 S.A. de C.V.,UDM0006194U8
OPG-HAB-EQP-CI-C08-156/10,En proceso de Firmas,Agosto,CONCURSO INVITACION,TRIPARTITA,Habitat,140391ME009 CONSTRUCCIÓN DE BANQUETAS EN EL POLÍGONO 314004.,"COMPRENDE LAS COLONIAS SAN JOSÉ RÍO VERDE 1ra. SECC. Y 2da. SECC., HELIODÓRO HERNÁNDEZ LOZA 2da. SECC. DE LA ZONA 4 OBLATOS.",Zona 8: Varias Zonas,1024664.61,obraDetalle.php?id_obra=10EQPZ40156-10,Grupo Constructor Caame S.A. de C.V.,GCC000107UH3
OPG-HAB-EQP-CI-C08-157/10,En proceso de Firmas,Agosto,CONCURSO INVITACION,TRIPARTITA,Habitat,140391ME007 CONSTRUCCIÓN DE BANQUETAS EN EL POLÍGONO 14009,"COMPRENDE LAS COLONIAS VILLA LA PRESA, U. H. 2001, POBLADO DE TETLÁN, CONJUNTO HABITACIONAL TETLÁN E INSURGENTES LA PRESA, DE LA ZONA 6 TETLÁN.",Zona 8: Varias Zonas,1830898.53,obraDetalle.php?id_obra=10EQPZ60157,Cova del Pacífico S. de R. L. de C.V.,CPA-060615-12A
OPG-OD-EQP-LP-C08-159/10,En proceso de Firmas,Agosto,LICITACION PUBLICA,MUNICIPAL,Unidad Deportiva,REMODELACIÓN Y AMPLIACIÓN DE LA UNIDAD DEPORTIVA No. 12 ''INDEPENDENCIA'' CONSISTENTE EN LA ELABORACIÓN DEL PROYECTO EJECUTIVO Y SU CONSTRUCCIÓN. (CONTRATO TIPO LLAVE EN MANO),"EN EL PERÍMETRO DE LAS CALLES NEVADO DE TOLUCA, SIETE COLINAS, RÍO ESCONDIDO, MONTE JURA Y SIERRA LEONA, EN LA COL. INDEPENDENCIA DE LA ZONA 1 CENTRO.",Zona 1: Centro,9432879.8,obraDetalle.php?id_obra=10EQPZ10159,Constructora y Proyectos Montreal S.A. de C.V.,CPM081119NX0
OPG-R33-ESC-AD-C09-161/10,En proceso de Firmas,Agosto,ASIGNACION DIRECTA,APORTACION FEDERAL RAMO 33,Escuelas,"REHABILITACION DE ESCUELA PRIMARIA No. 167, TRABAJOS CONSISTENTES EN LA REHABILITACION DE BAÑOS, LOSAS DE CONCRETO EN CANCHAS, HERRERIA, REMODELACION DE INGRESO Y PINTURA GENERAL","ESTAÑO No. 3140 ENTRE MINA AMPARO Y MINAS DEL SUR, EN LA COL. 2da. ZONA INDUSTRIAL DE LA ZONA 7 CRUZ DEL SUR",Zona 7: Cruz del Sur,785290.48,obraDetalle.php?id_obra=10ESCZ7161,"Corporativo Zapotlan, S.A. de C.V.",CZA991202253
OPG-R33-ESC-AD-C09-162/10,En proceso de Firmas,Agosto,ASIGNACION DIRECTA,APORTACION FEDERAL RAMO 33,Escuelas,"REHABILITACION DE ESCUELA PRIMARIA URBANA No. 127 ""ANTONIO MOLINA"" TRABAJOS CONSISTENTES EN LA IMPERMEABILIZACION DE AZOTEA, REHABILITACION DE LOSAS DE CONCRETO EN CANCHAS, PORTERIA MULTIFUNCIONALES, PISOS DE VITROPISO EN AULAS Y REHABILITACIN DE LINEAS D","RAMON ALCORTA No. 2117 ENTRE GUILLERMO BACA Y ANSELMO CAMACHO, EN LA COL. LOMAS DE POLANCO DE LA ZONA 7 CRUZ DEL SUR",Zona 7: Cruz del Sur,534076.41,obraDetalle.php?id_obra=10ESCZ7162,MGB Comunicaciones S.A. de C.V.,MGB050827C22
OPG-R33-EYP-AD-C09-164/10,En proceso de Firmas,Agosto,ASIGNACION DIRECTA,APORTACION FEDERAL RAMO 33,Estudios y Proyectos ( Proyecto ),ELABORACION DE PROYECTO EJECUTIVO PARA PUENTE PEATONAL EN 8 DE JULIO,"8 DE JULIO Y AV. JESUS REYES HEROLES, EN LA COL. POLANQUITO DE LA ZONA 7 CRUZ DEL SUR",Zona 7: Cruz del Sur,250000.0,obraDetalle.php?id_obra=10EYPZ7164,Metropolizadora de Servicios para la Construcción S.A. de C.V.,MSC090401AZ0
OPG-R33-EYP-AD-C09-165/10,En proceso de Firmas,Agosto,ASIGNACION DIRECTA,APORTACION FEDERAL RAMO 33,Estudios y Proyectos ( Proyecto ),PROYECTO EJECUTIVO DE DESARROLLO HABITACIONAL PARA LA OBRA DE MEJORAMIENTO DE VIVIENDAS UBICADA EN LA COL. FERROCARRIL,EN LA COL. FERROCARRIL DE LA ZONA 7 CRUZ DEL SUR,Zona 7: Cruz del Sur,2006480.0,obraDetalle.php?id_obra=10EYPZ7165,"Atelier BCM, S.A. de C.V.",ABC081002CZ5
OPG-OD-EQP-AD-C09-167/10,En proceso de Firmas,Agosto,ASIGNACION DIRECTA,MUNICIPAL,Obras Varias Rehabilitación,"INTERVENCION, RESTAURACION Y REHABILITACION DEL MONUMENTO A LA INDEPENDENCIA PARA LA CONMEMORACION DEL BICENTENARIO DE LA INDEPENDENCIA","CALZ. INDEPENDENCIA Y MEDRANO, EN EL CENTRO HISTORICO DE LA CIUDAD DE GUADALAJARA, EN LA ZONA 1 CENTRO",Zona 1: Centro,3000000.0,obraDetalle.php?id_obra=10EQPZ1167,F. & F. Arquitectos S.A. de C.V.,FAF1005171A7
OPG-OD-ESC-AD-C11-170/10,En proceso de Firmas,Agosto,ASIGNACION DIRECTA,MUNICIPAL,Escuelas,"REHABILITACIONES MENORES PARA EL INICIO DE CLASES EN LA ESCUELA SECUNDARIA MIXTA No. 37 ""INDEPENDENCIA"", TRABAJOS CONSISTENTES EN PINTURA EN GENERAL.
REHABILITACIONES MENORES PARA EL INICIO DE CLASES ENDE LA ESCUELA SECUNDARIA MIXTA No: 189, TRABAJOS CON","RAFAEL ZAYAS ENRIQUEZ No. 3435 CRUCE CON GAZA Y MARRUECOS, EN LA COL. U.H. MIGUEL HIDALGO DE LA ZONA 6 TETLAN.
GRAL. RIVAS GUILLEN No. 189 ENTRE DIONISIO RODRIGUEZ Y GOMEZ DE MENDIOLA EN LA COL. LAS HUERTAS DE LA ZONA 5 OLIMPICA.
RAMON ALCORTA NO. 2117",Zona 8: Varias Zonas,237134.59,obraDetalle.php?id_obra=10ESCZV170,"Ingeniería y Electronica, S.A. de C.V.",IEL020530VE8
OPG-OD-ESC-AD-C11-171/10,En proceso de Firmas,Agosto,ASIGNACION DIRECTA,MUNICIPAL,Escuelas,"REHABILITACIONES MENORES PARA EL INICIO DE CLASES EN LA ESCUELA ""ANTONIO CASO"" TRABAJOS CONSISTENTES EN PATIO DE CONCRETO.
REHABILITACIONES MENORES PARA EL INICIO DE CLASES EN LA SECUNDARIA GENERAL No. 40, TRABAJOS CONSISTENTES EN PISO DE CONCRETO EN PAT","ANDRES TERAN No. 1820, EN LA COL. CHAPULTEPEC COUNTRY DE LA ZONA 1 CENTRO.
ARTES PLASTICAS No. 100 CRUCE CON HERMENEGILDO BUSTOS, EN LA COL. MIRAVALLE DE LA ZONA 7 CRUZ DEL SUR.
MARIANO JIMENEZ No. 442 ENTRE REPUBLICA E INDUSTRIA, EN LA COL. LA PERLA DE",Zona 8: Varias Zonas,213907.92,obraDetalle.php?id_obra=10ESCZV171,Infraestructura y Obras del Valle S.A. de C.V.,IOV0803079D8
OPG-OD-ESC-AD-C11-172/10,En proceso de Firmas,Agosto,ASIGNACION DIRECTA,MUNICIPAL,Escuelas,"REHABILITACIONES MENORES PARA EL INICIO DE CLASES EN LA ESCUELA SECUNDARIA TECNICA No.1, TRABAJOS CONSISTENTES EN PINTURA EN AUDITORIO.
REHABILITACIONES MENORES PARA EL INICIO DE CLASES EN LA ESCUELA URBANA No. 21 ""FELIPE CARRILLO PUERTO"", TRABAJOS CONSI","FIDEL VELAZQUEZ No. 620 ESQ. NAVARRA, EN LA COL. SANTA ELENA ESTADIO DE LA ZONA 3 HUENTITAN.
SILVERIO GARCIA No. 691, EN LA COL. OBRERA DE LA ZONA 5 OLIMPICA.
JESUS GALINDO Y VILLA No. 2942, EN LA COL. JARDINES DE LA PAZ DE LA ZONA 6 TETLAN.",Zona 8: Varias Zonas,214115.39,obraDetalle.php?id_obra=10ESCZV172,"Constructora Nantli, S.A. de C.V.",CNA9701305F7
OPG-OD-ESC-AD-C11-173/10,En proceso de Firmas,Agosto,ASIGNACION DIRECTA,MUNICIPAL,Escuelas,"REHABILITACIONES MENORES PARA EL INICIO DE CLASES EN LA ESCUELA PRIMARIA ""ENCARNACION ROSAS"" TRABAJOS CONSISTENTES EN PISO DE CONCRETO EN PATIO.
REHABILITACIONES MENORES PARA EL INICIO DE CLASES EN LA ESCUELA PRIMARIA  URBANA No. 167, TRABAJOS CONSISTENT","CHILE No. 1822 ENTRE BRASIL Y ECUADOR, EN LA COL. DEL SUR, DE LA ZONA 7 CRUZ DEL SUR.
ESTAÑO No. 3140 ENTRE MINA AMPARO Y MINA DEL SUR, EN LA ZONA 7 CRUZ DEL SUR.
RIO TINTO No. 2575, EN LA COL. BOSQUES DEL BOLEVAR DE LA ZONA 5 OLIMPICA.
GONZALEZ ORTEGA",Zona 8: Varias Zonas,344004.71,obraDetalle.php?id_obra=10ESCZV173,Desarrollos Vicsa S.A. de C.V.,DVI0903301U3
OPG-OD-PAV-AD-C11-174/10,En proceso de Firmas,Agosto,ASIGNACION DIRECTA,MUNICIPAL,Pavimentos,"TRABAJOS DE EMERGENCIA PARA LA REHABILITACION DE LA CALLE DIAGONAL LADRILLERA Y CALLE MARIA DEL CARMEN FRIAS, A CAUSA DE LAS LLUVIAS SE PROVOCARON ESCURRIMIENTOS Y SOCABONES DEBAJO DEL PAVIMENTO.","DIAGONAL LADRILLERA ENTRE GUILLERMO CHAVEZ Y JAIME CARRILLO; MARIA DEL CARMEN FRIAS Y SALVADOR ANGUIANO (POR LA ESCUELA), EN LA COL. LOMAS DEL PARAISO DE LA ZONA 3 HUENTITAN.",Zona 3: Huentitán,2607702.88,obraDetalle.php?id_obra=10PAVZ3174,Constructora Argamuro S.A. de C.V.,CAR840312LP0
OPG-OD-CS-AD-C06-087/10,En proceso de Firmas,Julio,ASIGNACION DIRECTA,MUNICIPAL,Salud ( Casas de ),RETIRO E INSTALACION DE EQUIPOS DE AIRE ACONDICIONADO EN LA UNIDAD MEDICA ''DR. DELGADILLO ARAUJO'',"MARIANO BARCENAS Y DE VERACRUZ, EN LA COL. LA NORMAL DE LA ZONA 1 CENTRO",Zona 1: Centro,1402054.88,obraDetalle.php?id_obra=10CSZ187,Cesar Elias Avalos,EIAC7310106S0
OPG-R33-EQP-LP-C06-092/10,En proceso de Firmas,Julio,LICITACION PUBLICA,APORTACION FEDERAL RAMO 33,Centros de Desarrollo Social,"MEJORAMIENTO DE VIVIENDAS EN LA COL. BALCONES DEL 4, TRABAJOS CONSISTENTES EN LA ELABORACIÓN DE ENJARRES, PINTURA PARA FACHADAS Y BANQUETAS.","INTERIOR DE LA COLONIA BALCONES DEL 4, EN LA ZONA 7 CRUZ DEL SUR",Zona 7: Cruz del Sur,3804633.86,obraDetalle.php?id_obra=10Z7EQP092,Soluciones Integrales en Pavimentos de Guadalajara S.A. de C.V.,SIP070803JZ8
OPG-OD-IHS-LP-C06-102/10,En proceso de Firmas,Julio,LICITACION PUBLICA,MUNICIPAL,Alcantarillado y Pavimentación,CONSTRUCCIÓN DE GALERÍA FILTRANTE Y BOCA DE TORMENTA.,"EN UNIDAD DEPORTIVA COMPRENDIDA EN EL PERÍMETRO DE ISLA RAZA, ISLA ANTIGUA, ISLA SALOMÓN E ISLA HEBRIDAS, EN LA COL. JARDINES DE LA CRUZ DE LA ZONA 7 CRUZ DEL SUR.",Zona 7: Cruz del Sur,5136282.59,obraDetalle.php?id_obra=10Z7IHS102/10,Constructora Apantli S.A. de C.V.,CAP9906078U0
OPG-OD-EYP-CI-C07-103/10,En proceso de Firmas,Julio,CONCURSO INVITACION,MUNICIPAL,Estudios y Proyectos ( Proyecto ),"PROYECTO EJECUTIVO, ESTRUCTURAL Y DE INGENIERIAS PARA LA OBRA DE SISTEMA VIAL MINERVA","VIALIDADES PRINCIPALES QUE CONFLUYEN A LA GLORIETA MINERVA, EN LA ZONA 2 MINERVA",Zona 2: Minerva,2875310.0,obraDetalle.php?id_obra=10EYPZ2103,Constructora Cautin S.A. de C.V.,CCA840903279
OPG-OD-EYP-CI-C07-104/10,En proceso de Firmas,Julio,CONCURSO INVITACION,MUNICIPAL,Estudios y Proyectos ( Proyecto ),"PROYECTO ARQUITECTONICO Y EJECUTIVO, DE IMAGEN URBANA Y ESTUDIO DE IMPACTO VIAL PARA LA OBRA DE SOLUCION VIAL SISTEMA MINERVA","VIALIDADES PRINCIPALES QUE CONFLUYEN A LA GLORIETA MINERVA, EN LA ZONA 2 MINERVA",Zona 2: Minerva,2905820.0,obraDetalle.php?id_obra=10EYPZ2104,Cinco Contemporanea S.A. de C.V.,CCO990211T64
OPG-R33-PAV-AD-C06-107/10,En proceso de Firmas,Julio,ASIGNACION DIRECTA,APORTACION FEDERAL RAMO 33,Pavimentos,"PAVIMENTACION CON CONCRETO HIDRAULICO, CONSTRUCCION DE ESCALINATAS Y RAMPAS PARA DISCAPACITADOS, REHABILITACION DE BANQUETAS Y JARDINERIA","ANDRES BLANCARTE FRENTE AL No.3555, EN LA COL. JARDINES DE LA BARRANCA DE LA ZONA 3 HUENTITAN",Zona 3: Huentitán,1095759.71,obraDetalle.php?id_obra=10PAVZ3107,"Grupo Constructor de Pisos y Pavimentos GCP, S.A. de C.V.",GCP0711219X0
OPG-R33-PAV-LP-C06-108/10,En proceso de Firmas,Julio,LICITACION PUBLICA,APORTACION FEDERAL RAMO 33,Pavimentos,"PAVIMENTACIÓN CON CONCRETO HIDRÁULICO, RED DE AGUA POTABLE, SUSTITUCIÓN DE TOMAS Y DESCARGAS.","EL PERIMETRO COMPRENDIDO POR ALFONSO ESPARZA OTEO, HACIENDA DE LA COLMENA, RAMÓN SERRATOS Y AGUSTÍN LARA, EN LA COL. SANTA CECILIA 2da. SECCIÓN DE LA ZONA 4 OBLATOS.",Zona 4: Oblatos,7390504.55,obraDetalle.php?id_obra=10Z4PAV108/10,Aquanova Ingenieria Ambiental S.A. de C.V.,AIA010618E36
OPG-R33-PAV-LP-C06-109/10,En proceso de Firmas,Julio,LICITACION PUBLICA,APORTACION FEDERAL RAMO 33,Pavimentos,"PAVIMENTACIÓN CON CONCRETO HIDRÁULICO, RED DE AGUA POTABLE, SUSTITUCIÓN DE TOMAS Y DESCARGAS, ASI COMO REHABILITACION DE BANQUETAS","LIRA ENTRE RUBLO A FABIÁN CARRILLO, EN LA COL. LAGOS DE ORIENTE DE LA ZONA 6 TETLÁN",Zona 6: Tetlán,3860538.68,obraDetalle.php?id_obra=10Z6PAV109/10,"Constructora Cabo Corrientes, S.A. de C.V.",CCC090811952
OPG-R33-PAV-AD-C08-114/10,En proceso de Firmas,Julio,ASIGNACION DIRECTA,APORTACION FEDERAL RAMO 33,Pavimentos,TRABAJOS DE TERMINACION PARA OBRAS DE PAVIMENTACION EN LAS COLONIAS DE RANCHO NUEVO 1ra SECCION Y SAN ANTONIO ANEXO,"A) PRIV. EUTEMIO PINZON Y FERNANDO FRANCO, FERNANDO FRANCO ENTRE EUTEMIO PINZON Y CERRADA (AL SUR), CARLOS R. PACHECO ENTRE FERNANDO FRANCO Y CERRADA (AL PONIENTE), EN LA COL. RANCHO NUEVO 1ra. SECCION EN AL ZONA 3 HUENTITAN;
B) VOLCAN OSORNO ENTRE VOLCA",Zona 8: Varias Zonas,512385.53,obraDetalle.php?id_obra=10PAVZ3114,Urbanizaciones Tecnologicas Especializadas S.A. de C.V.,UTE060208LS4
OPG-OD-EQP-AD-C08-117/10,En proceso de Firmas,Julio,ASIGNACION DIRECTA,MUNICIPAL,Obras Varias Rehabilitación,REHABILITACION DE BANQUETAS EN CIRCUNVALACION OBLATOS,"CIRCUNVALACION OBLATOS Y SAN JOSE, EN LA COL. SAN MARTIN DE LA ZONA 4 OBLATOS",Zona 4: Oblatos,222968.69,obraDetalle.php?id_obra=10EQPZ4117,Ropla Ingenieros & Arquitectos S.A. de C.V.,RIA061030BL5
OPG-OD-EQP-AD-C08-118/10,En proceso de Firmas,Julio,ASIGNACION DIRECTA,MUNICIPAL,Obras Varias Rehabilitación,"REHABILITACION DE CANCHA DE BASQUETBOL, TRABAJOS CONSISTENTES EN MALLA CICLON E INSTALACIONES ELECTRICAS","MANGLE Y CICLAMOR, EN LA COL. ARBOLEDAS SUR DE LA ZONA 7 CRUZ DEL SUR",Zona 7: Cruz del Sur,306264.0,obraDetalle.php?id_obra=10EQPZ7118,Cebralsa S.A. de C.V.,CEB980224FY1
OPG-OD-ESC-AD-C08-119/10,En proceso de Firmas,Julio,ASIGNACION DIRECTA,MUNICIPAL,Escuelas,"REHABILITACION DE ESCUELA PRIMARIA URBANA No. 792 ""PROFESOR GUILLERMO AYON ZESTER"", TRABAJOS CONSISTENTES EN LA REHABILITACION DE PISOS DE PATIO CIVICO, BANQUETAS, AREA DE ESTACIONAMIENTO E IMPERMEABILIZACION DE AZOTEA.",ANTONIO MENDEZ No. 3670 ENTRE ESTEBAN HUERTA Y PABLO VALDEZ EN LA COL. U.H. PABLO VALDEZ DE LA ZONA 6 TETLAN,Zona 6: Tetlán,991001.21,obraDetalle.php?id_obra=10ESCZ6119,Proyectos y Construcciones Argu S.A. de C.V.,PYC080108EC8
OPG-OD-EQP-AD-C08-120/10,En proceso de Firmas,Julio,ASIGNACION DIRECTA,MUNICIPAL,Obras Varias Rehabilitación,"REHABILITACION DE CANCHA DE BASQUETBOL, TRABAJOS CONSISTENTES EN ALBAÑILERIAS, INSTALACIONES ELECTRICAS E HIDRAULICAS","LAUREL DE LA INDIA Y ACACIA, EN LA COL. ARBOLEDAS SUR DE LA ZONA 7 CRUZ DEL SUR",Zona 7: Cruz del Sur,394099.37,obraDetalle.php?id_obra=10EQPZ7120,"Contempo Edificaciones, S.A. de C.V.",CED070427Q70
OPG-OD-EQP-AD-C08-122/10,En proceso de Firmas,Julio,ASIGNACION DIRECTA,MUNICIPAL,Obras Varias Rehabilitación,REHABILITACION DE BANQUETAS EN EL CRUCE DE AV. DE LOS MAESTROS Y AV. NORMALISTAS,"AV. DE LOS MAESTROS Y AV. NORMALISTAS, EN LA COL. BARRANQUITAS DE LA ZONA 1 CENTRO",Zona 1: Centro,339779.83,obraDetalle.php?id_obra=10EQPZ1122,Consorcio Constructor Caceb S.A. de C.V.,CCC050411DA3
OPG-OD-CON-AD-C08-123/10,En proceso de Firmas,Julio,ASIGNACION DIRECTA,MUNICIPAL,Riesgos ( Contingencias ),MANIOBRAS DE RESCATE DE VEHICULO SINIESTRADO EN CANAL PATRIA-ATEMAJAC,"AV. PATRIA, EN EL LIMITE MUNICIPAL DE GUADALAJARA Y ZAPOPAN DE LA ZONA 2 MINERVA",Zona 2: Minerva,27500.0,obraDetalle.php?id_obra=10CONZ2123,Hesa Construcciones S.A. de C.V.,HCO0411243B8
OPG-OD-EQP-AD-C08-124/10,En proceso de Firmas,Julio,ASIGNACION DIRECTA,MUNICIPAL,Obras Varias Equipamiento,ELABORACION DE BANQUETAS EN AV. NORMALISTAS,"AV. NORMALISTAS Y MONTE LISBOA, EN LA COL. SAN ELIAS DE LA ZONA 3 HUENTITAN",Zona 3: Huentitán,135529.33,obraDetalle.php?id_obra=10EQPZ3124,Ingenieria y Sistemas de Infraestructura S.A. de C.V.,ISI921126N34
OPG-OD-CON-AD-C08-126/10,En proceso de Firmas,Julio,ASIGNACION DIRECTA,MUNICIPAL,Riesgos ( Contingencias ),CONSTRUCCION DE BARRERA DE PROTECCION METALICA CONFORME A LA NORMA DE SCT,"AV. PATRIA EN SU CRUCE CON AV. FEDERALISMO, EN LA COL. ATEMAJAC DE LA ZONA 2 MINERVA",Zona 2: Minerva,127500.0,obraDetalle.php?id_obra=10CONZ2126,Hesa Construcciones S.A. de C.V.,HCO0411243B8
OPG-OD-EQP-AD-C08-127/10,En proceso de Firmas,Julio,ASIGNACION DIRECTA,MUNICIPAL,Mercados,"CONSTRUCCION DE CUARTO DE BASURA EN EL MERCADO ""VILLA MARIANO ESCOBEDO""","CHAMIZAL Y ALDAMA, EN LA COL. SAN ANTONIO DE LA ZONA 5 OLIMPICA",Zona 5: Olímpica,192218.58,obraDetalle.php?id_obra=10MERZ5127,Grupo Constructor Integral Alfa y Omega S.A. de C.V.,GCI021114IW0
OPG-OD-EQP-AD-C08-129/10,En proceso de Firmas,Julio,ASIGNACION DIRECTA,MUNICIPAL,Obras Varias Equipamiento,CONSTRUCCION DE CUNETA Y TRABAJOS DE ALBAÑILERIA EN EL PANTEON JARDIN,EN LA COL. ARBOLEDAS DEL SUR DE LA ZONA 7 CRUZ DEL SUR,Zona 7: Cruz del Sur,342802.28,obraDetalle.php?id_obra=10EQPZ7129,Gama Constructores y Asociados S.A. de C.V.,GCA010529EU7
OPG-R33-ESC-AD-C08-130/10,En proceso de Firmas,Julio,ASIGNACION DIRECTA,APORTACION FEDERAL RAMO 33,Escuelas,"REHABILITACION DE ESCUELA PRIMARIA No. 841 T/V ""MARCELINO GARCIA BARRAGAN"", TRABAJOS CONSISTENTES EN REHABILITACION DE PISO, SANITARIOS, TEJA, REPARACION DE PUERTAS Y CHAPAS Y PINTURA","TOMAS ESCOBEDO No. 29 ESQ. BENIIGNO LOPEZ, EN LA COL. 1° DE MAYO DE LA ZONA 7 CRUZ DEL SUR",Zona 7: Cruz del Sur,338693.35,obraDetalle.php?id_obra=10ESCZ7130,Grupo Edificador Mayab S.A. de C.V.,GEM070112PX8
OPG-R33-ESC-AD-C08-131/10,En proceso de Firmas,Julio,ASIGNACION DIRECTA,APORTACION FEDERAL RAMO 33,Escuelas,"A) REHABILITACION DE ESCUELA PRIMARIA ""FELIPE CARRILLO PUERTO"" TRABAJOS CONSISTENTES, REHABILITACION DE PISO, APLANADO EN MUROS, ADECUACION DE AULA Y PINTURA
B) REHABILITACION DE ESCUELA PRIMARIA ""BENITO JUAREZ"" TRABAJOS CONSISTENTES EN PISO DE CONCRETO","A) SILVERIO GARCIA No 691, EN LA COL. QUINTA VELARDE DE LA ZONA 5 OLIMPICA;
B) AV. JESUS REYES HEROLES EN ISLA CIES, EN LA COL. VILLA GUERRERO DE LA ZONA 7 CRUZ DEL SUR.",Zona 8: Varias Zonas,376293.06,obraDetalle.php?id_obra=10ESCZV131,"Edificación en Movimiento, S.A. de C.V.",EMO0310291G1
